order_id,order_date,customer_id,region,customer_segment,product_category,unit_price,quantity,discount_pct,gross_revenue,net_revenue
46871,2023-12-02,4169,West,Low-Value,Home & Kitchen,73.94,4,5,295.76,280.972
46872,2023-02-17,2985,West,Low-Value,Electronics,305.92,2,0,611.84,611.84
46873,2023-01-23,3943,North,Low-Value,Home & Kitchen,93.86,2,15,187.72,159.56199999999998
46874,2023-02-02,2385,South,Mid-Value,Apparel,50.66,1,15,50.66,43.06099999999999
46875,2023-04-08,3142,West,Low-Value,Sports,70.6,1,5,70.6,67.07
46876,2023-05-10,3096,South,Low-Value,Sports,59.68,2,5,119.36,113.392
46877,2023-11-17,1370,North,Low-Value,Apparel,51.28,3,5,153.84,146.148
46878,2023-07-09,4719,East,Mid-Value,Sports,63.82,2,5,127.64,121.258
46879,2023-09-29,2026,South,High-Value,Beauty,44.89,1,0,44.89,44.89
46880,2023-07-30,4334,East,Low-Value,Electronics,159.14,3,20,477.41999999999996,381.936
46881,2023-12-14,1667,South,Low-Value,Beauty,41.31,1,5,41.31,39.2445
46882,2023-05-01,3755,East,Low-Value,Electronics,249.22,2,5,498.44,473.518
46883,2023-09-02,3098,North,Mid-Value,Electronics,274.51,1,0,274.51,274.51
46884,2023-04-10,3796,North,High-Value,Beauty,51.57,1,0,51.57,51.57
46885,2023-03-27,5270,North,Low-Value,Apparel,46.46,1,10,46.46,41.814
46886,2023-12-25,3848,North,Mid-Value,Sports,66.48,4,20,265.92,212.73600000000002
46887,2023-01-09,1476,East,Mid-Value,Home & Kitchen,62.92,5,5,314.6,298.87
46888,2023-04-10,2045,West,High-Value,Home & Kitchen,76.38,5,0,381.9,381.9
46889,2023-05-21,4981,South,Low-Value,Beauty,28.81,3,0,86.42999999999999,86.42999999999999
46890,2023-02-20,1703,North,Low-Value,Beauty,31.7,4,0,126.8,126.8
46891,2023-10-09,4777,West,Low-Value,Electronics,206.14,4,10,824.56,742.1039999999999
46892,2023-05-12,3337,North,High-Value,Apparel,39.05,1,5,39.05,37.0975
46893,2023-06-17,1866,North,Low-Value,Sports,45.84,4,0,183.36,183.36
46894,2023-04-21,1338,East,Low-Value,Apparel,44.37,1,5,44.37,42.1515
46895,2023-11-22,5897,North,Premium,Home & Kitchen,64.61,1,20,64.61,51.688
46896,2023-06-03,1920,North,Premium,Electronics,268.13,1,5,268.13,254.72349999999997
46897,2023-10-15,4145,South,Low-Value,Home & Kitchen,50.19,4,10,200.76,180.684
46898,2023-08-16,2597,West,Low-Value,Apparel,52.16,3,0,156.48,156.48
46899,2023-12-15,4204,South,Low-Value,Beauty,40.92,1,5,40.92,38.874
46900,2023-08-09,1975,East,Mid-Value,Beauty,42.13,1,5,42.13,40.0235
46901,2023-12-26,3503,South,Low-Value,Home & Kitchen,94.81,4,10,379.24,341.31600000000003
46902,2023-09-12,2024,West,Low-Value,Electronics,232.77,2,15,465.54,395.709
46903,2023-01-22,5383,West,Mid-Value,Apparel,40.04,4,15,160.16,136.136
46904,2023-02-27,4824,West,Low-Value,Electronics,187.62,2,0,375.24,375.24
46905,2023-10-16,3696,South,Mid-Value,Apparel,39.41,3,10,118.22999999999999,106.407
46906,2023-01-17,1105,South,Mid-Value,Apparel,39.62,2,5,79.24,75.27799999999999
46907,2023-03-11,3577,North,Low-Value,Home & Kitchen,109.08,5,5,545.4,518.13
46908,2023-10-16,5437,East,Low-Value,Sports,66.52,1,0,66.52,66.52
46909,2023-05-10,1919,West,Premium,Beauty,40.17,3,0,120.51,120.51
46910,2023-03-21,2397,South,Mid-Value,Apparel,42.37,2,10,84.74,76.26599999999999
46911,2023-03-14,3040,North,Low-Value,Beauty,14.11,5,5,70.55,67.0225
46912,2023-04-26,3328,North,High-Value,Apparel,37.92,5,15,189.60000000000002,161.16000000000003
46913,2023-11-02,2293,East,Low-Value,Apparel,49.51,1,5,49.51,47.034499999999994
46914,2023-06-16,3678,East,Low-Value,Electronics,252.18,1,0,252.18,252.18
46915,2023-12-15,3163,South,Premium,Beauty,31.63,5,15,158.15,134.4275
46916,2023-09-19,5998,West,Mid-Value,Apparel,25.2,3,0,75.6,75.6
46917,2023-04-08,3948,North,Low-Value,Apparel,38.52,1,0,38.52,38.52
46918,2023-03-01,1894,North,Mid-Value,Apparel,50.79,3,5,152.37,144.7515
46919,2023-12-11,5358,South,Mid-Value,Beauty,38.58,2,0,77.16,77.16
46920,2023-11-26,5862,West,Mid-Value,Sports,85.39,2,5,170.78,162.24099999999999
46921,2023-02-14,5783,West,Low-Value,Home & Kitchen,79.71,5,0,398.54999999999995,398.54999999999995
46922,2023-04-28,1455,South,Mid-Value,Sports,46.37,1,5,46.37,44.0515
46923,2023-09-29,3115,East,Low-Value,Apparel,43.07,5,5,215.35,204.58249999999998
46924,2023-12-25,5022,North,Low-Value,Home & Kitchen,88.33,3,10,264.99,238.491
46925,2023-11-26,2551,South,Low-Value,Sports,43.83,3,10,131.49,118.34100000000001
46926,2023-04-15,4066,West,Low-Value,Home & Kitchen,72.66,1,0,72.66,72.66
46927,2023-11-24,3930,South,Mid-Value,Home & Kitchen,85.33,2,10,170.66,153.594
46928,2023-09-22,2821,North,High-Value,Electronics,231.41,2,0,462.82,462.82
46929,2023-06-18,4604,East,Mid-Value,Sports,75.6,5,15,378.0,321.3
46930,2023-05-18,2488,West,Low-Value,Apparel,36.28,2,20,72.56,58.048
46931,2023-10-24,5304,South,Mid-Value,Home & Kitchen,86.74,5,10,433.7,390.33
46932,2023-11-02,4226,East,Premium,Beauty,38.98,5,5,194.89999999999998,185.15499999999997
46933,2023-11-30,2469,East,High-Value,Home & Kitchen,78.58,5,5,392.9,373.25499999999994
46934,2023-06-18,5493,West,High-Value,Beauty,32.55,2,5,65.1,61.84499999999999
46935,2023-04-08,4642,West,High-Value,Beauty,40.04,1,5,40.04,38.038
46936,2023-11-14,5251,East,Low-Value,Sports,100.71,3,5,302.13,287.02349999999996
46937,2023-04-21,1934,East,Premium,Electronics,282.22,3,5,846.6600000000001,804.327
46938,2023-10-03,1856,North,Mid-Value,Apparel,49.83,2,5,99.66,94.67699999999999
46939,2023-07-05,1346,South,Mid-Value,Sports,49.38,5,10,246.9,222.21
46940,2023-08-02,1529,West,Mid-Value,Apparel,54.31,5,20,271.55,217.24
46941,2023-03-18,3264,West,Low-Value,Beauty,30.77,4,5,123.08,116.92599999999999
46942,2023-04-02,2190,East,Low-Value,Home & Kitchen,86.62,4,20,346.48,277.184
46943,2023-08-27,5958,South,Mid-Value,Sports,61.82,1,10,61.82,55.638
46944,2023-04-05,2453,North,Low-Value,Apparel,43.12,5,5,215.6,204.82
46945,2023-09-02,5269,East,High-Value,Beauty,33.64,1,10,33.64,30.276
46946,2023-12-28,1280,North,Mid-Value,Apparel,50.73,1,10,50.73,45.657
46947,2023-01-31,3294,West,Low-Value,Apparel,55.45,1,0,55.45,55.45
46948,2023-12-04,4720,South,Mid-Value,Home & Kitchen,81.14,5,0,405.7,405.7
46949,2023-03-04,2513,East,High-Value,Home & Kitchen,82.83,2,10,165.66,149.094
46950,2023-02-20,2223,North,Low-Value,Electronics,260.76,5,0,1303.8,1303.8
46951,2023-11-01,3673,South,High-Value,Apparel,47.73,3,5,143.19,136.0305
46952,2023-03-16,5255,North,Mid-Value,Sports,56.21,4,0,224.84,224.84
46953,2023-08-25,1239,South,Mid-Value,Home & Kitchen,83.71,2,5,167.42,159.04899999999998
46954,2023-02-08,1701,West,Low-Value,Beauty,42.04,4,0,168.16,168.16
46955,2023-02-01,2591,South,Mid-Value,Apparel,45.46,5,10,227.3,204.57000000000002
46956,2023-03-15,4020,West,Low-Value,Home & Kitchen,54.01,3,5,162.03,153.92849999999999
46957,2023-07-10,2379,East,High-Value,Electronics,254.25,1,20,254.25,203.4
46958,2023-04-16,2798,South,Mid-Value,Electronics,257.78,2,0,515.56,515.56
46959,2023-03-23,2865,East,Low-Value,Sports,76.61,4,0,306.44,306.44
46960,2023-11-02,2363,South,High-Value,Apparel,49.98,3,15,149.94,127.449
46961,2023-03-05,3337,East,High-Value,Home & Kitchen,85.25,1,10,85.25,76.72500000000001
46962,2023-02-04,5812,South,Low-Value,Sports,70.48,5,10,352.40000000000003,317.16
46963,2023-02-10,3630,West,Low-Value,Home & Kitchen,59.84,5,0,299.20000000000005,299.20000000000005
46964,2023-11-18,5218,North,Low-Value,Electronics,220.71,1,10,220.71,198.639
46965,2023-06-23,4714,West,Low-Value,Home & Kitchen,60.08,4,0,240.32,240.32
46966,2023-12-21,4716,East,Low-Value,Home & Kitchen,110.36,3,15,331.08,281.418
46967,2023-10-22,1012,East,High-Value,Home & Kitchen,81.26,2,5,162.52,154.394
46968,2023-04-13,1875,South,Mid-Value,Beauty,28.42,1,0,28.42,28.42
46969,2023-10-16,3889,North,Mid-Value,Home & Kitchen,78.54,3,10,235.62,212.05800000000002
46970,2023-06-16,2759,South,Mid-Value,Beauty,31.63,1,5,31.63,30.048499999999997
46971,2023-07-24,1778,South,Low-Value,Apparel,33.52,3,0,100.56,100.56
46972,2023-07-13,1003,North,Mid-Value,Home & Kitchen,90.39,4,0,361.56,361.56
46973,2023-10-04,2163,North,Low-Value,Apparel,34.58,4,5,138.32,131.404
46974,2023-03-17,2303,East,Low-Value,Beauty,25.81,4,0,103.24,103.24
46975,2023-01-22,3459,West,High-Value,Beauty,37.09,3,5,111.27000000000001,105.7065
46976,2023-09-25,4330,West,High-Value,Apparel,44.66,5,0,223.29999999999998,223.29999999999998
46977,2023-12-15,4904,South,High-Value,Apparel,46.88,5,5,234.4,222.68
46978,2023-07-31,3661,West,Low-Value,Beauty,40.0,3,15,120.0,102.0
46979,2023-02-12,3682,West,Low-Value,Home & Kitchen,83.89,3,5,251.67000000000002,239.0865
46980,2023-02-10,4969,North,Mid-Value,Home & Kitchen,69.45,5,10,347.25,312.52500000000003
46981,2023-07-18,2928,North,Mid-Value,Sports,89.07,2,0,178.14,178.14
46982,2023-11-24,5962,South,High-Value,Apparel,41.95,3,0,125.85000000000001,125.85000000000001
46983,2023-08-13,2429,North,High-Value,Home & Kitchen,85.7,5,5,428.5,407.075
46984,2023-04-21,2674,South,Low-Value,Apparel,43.79,2,0,87.58,87.58
46985,2023-08-15,1873,North,High-Value,Apparel,50.44,4,15,201.76,171.49599999999998
46986,2023-02-27,3132,South,Low-Value,Home & Kitchen,77.33,4,0,309.32,309.32
46987,2023-06-24,1541,South,Low-Value,Electronics,166.08,4,5,664.32,631.104
46988,2023-12-25,3268,North,Low-Value,Electronics,289.27,3,0,867.81,867.81
46989,2023-08-18,3184,North,Low-Value,Apparel,43.62,4,0,174.48,174.48
46990,2023-02-07,2381,East,Mid-Value,Home & Kitchen,75.28,1,0,75.28,75.28
46991,2023-03-15,4888,North,Low-Value,Sports,58.18,3,15,174.54,148.35899999999998
46992,2023-01-22,5316,South,High-Value,Home & Kitchen,66.09,4,20,264.36,211.48800000000003
46993,2023-05-27,5867,East,Low-Value,Home & Kitchen,75.23,5,15,376.15000000000003,319.7275
46994,2023-03-28,4910,West,Mid-Value,Apparel,56.28,3,0,168.84,168.84
46995,2023-12-24,1964,South,Mid-Value,Electronics,266.06,5,5,1330.3,1263.7849999999999
46996,2023-04-27,1192,North,Low-Value,Beauty,34.02,2,0,68.04,68.04
46997,2023-01-13,1733,West,Mid-Value,Electronics,195.02,2,10,390.04,351.036
46998,2023-06-08,5082,West,Premium,Beauty,50.91,4,5,203.64,193.45799999999997
46999,2023-09-27,2454,North,Low-Value,Apparel,49.71,2,10,99.42,89.47800000000001
47000,2023-09-08,4758,West,Low-Value,Home & Kitchen,110.44,2,10,220.88,198.792
47001,2023-12-23,1083,East,Mid-Value,Home & Kitchen,94.95,5,5,474.75,451.0125
47002,2023-05-14,5024,South,Mid-Value,Apparel,45.3,4,10,181.2,163.07999999999998
47003,2023-07-10,3747,West,Low-Value,Home & Kitchen,90.39,3,0,271.17,271.17
47004,2023-07-24,2659,East,Low-Value,Apparel,38.82,2,15,77.64,65.994
47005,2023-01-09,1459,North,Mid-Value,Electronics,308.09,3,5,924.27,878.0564999999999
47006,2023-01-03,3247,East,Low-Value,Apparel,45.57,2,5,91.14,86.583
47007,2023-10-18,4678,North,Low-Value,Beauty,25.81,4,0,103.24,103.24
47008,2023-05-21,3630,South,Mid-Value,Apparel,53.38,1,0,53.38,53.38
47009,2023-09-09,2773,East,Low-Value,Sports,69.47,1,10,69.47,62.523
47010,2023-12-11,4044,South,Low-Value,Electronics,248.77,3,0,746.3100000000001,746.3100000000001
47011,2023-03-31,5050,South,Mid-Value,Electronics,227.61,3,0,682.83,682.83
47012,2023-10-10,1602,East,Low-Value,Sports,57.72,4,5,230.88,219.33599999999998
47013,2023-03-20,5968,North,Low-Value,Apparel,41.54,1,5,41.54,39.462999999999994
47014,2023-09-28,2883,East,Low-Value,Apparel,46.98,4,15,187.92,159.732
47015,2023-02-28,4283,North,High-Value,Beauty,34.17,1,10,34.17,30.753000000000004
47016,2023-04-22,3890,North,Low-Value,Apparel,50.69,1,5,50.69,48.155499999999996
47017,2023-06-21,2049,South,Mid-Value,Home & Kitchen,75.52,1,5,75.52,71.744
47018,2023-06-28,5058,West,Low-Value,Electronics,231.24,3,0,693.72,693.72
47019,2023-01-12,2177,South,Mid-Value,Sports,68.9,1,10,68.9,62.010000000000005
47020,2023-11-05,5050,West,Premium,Home & Kitchen,87.29,1,10,87.29,78.561
47021,2023-01-03,1873,South,Low-Value,Home & Kitchen,109.73,3,0,329.19,329.19
47022,2023-11-18,1576,East,Mid-Value,Apparel,49.42,2,0,98.84,98.84
47023,2023-03-17,3872,West,Low-Value,Apparel,38.6,1,0,38.6,38.6
47024,2023-09-17,1904,East,Low-Value,Apparel,41.78,5,0,208.9,208.9
47025,2023-09-17,4178,South,Mid-Value,Sports,72.58,5,0,362.9,362.9
47026,2023-06-16,3518,East,Mid-Value,Apparel,35.86,1,0,35.86,35.86
47027,2023-07-16,5817,East,High-Value,Apparel,54.22,2,5,108.44,103.01799999999999
47028,2023-01-27,5450,North,High-Value,Home & Kitchen,82.43,3,0,247.29000000000002,247.29000000000002
47029,2023-11-25,2341,South,Low-Value,Apparel,45.7,4,5,182.8,173.66
47030,2023-02-13,2966,South,Low-Value,Apparel,47.85,5,10,239.25,215.32500000000002
47031,2023-08-29,1678,North,Low-Value,Apparel,50.41,1,10,50.41,45.369
47032,2023-01-01,5855,North,Low-Value,Electronics,223.58,5,5,1117.9,1062.005
47033,2023-09-30,2242,South,Low-Value,Sports,59.86,2,0,119.72,119.72
47034,2023-05-12,4483,North,Mid-Value,Apparel,46.86,4,0,187.44,187.44
47035,2023-06-25,1233,South,Mid-Value,Electronics,174.67,1,15,174.67,148.46949999999998
47036,2023-01-09,2669,South,Mid-Value,Beauty,30.17,2,15,60.34,51.289
47037,2023-03-21,1195,North,Low-Value,Home & Kitchen,30.38,2,15,60.76,51.645999999999994
47038,2023-06-08,1172,North,Mid-Value,Apparel,33.07,5,0,165.35,165.35
47039,2023-09-19,3443,South,Mid-Value,Home & Kitchen,69.86,3,10,209.57999999999998,188.62199999999999
47040,2023-08-07,1886,South,Low-Value,Home & Kitchen,81.89,1,10,81.89,73.70100000000001
47041,2023-04-06,2130,South,Premium,Apparel,57.2,5,5,286.0,271.7
47042,2023-08-06,4416,South,Mid-Value,Sports,48.5,3,0,145.5,145.5
47043,2023-03-23,2508,West,High-Value,Beauty,38.07,5,0,190.35,190.35
47044,2023-07-22,3724,West,Mid-Value,Apparel,31.93,2,0,63.86,63.86
47045,2023-07-17,3064,South,High-Value,Apparel,31.96,5,5,159.8,151.81
47046,2023-03-24,2061,West,Low-Value,Home & Kitchen,101.92,5,0,509.6,509.6
47047,2023-03-15,2890,South,Mid-Value,Electronics,244.89,1,10,244.89,220.40099999999998
47048,2023-07-09,4912,South,Low-Value,Apparel,57.13,4,5,228.52,217.094
47049,2023-08-03,5869,North,Low-Value,Apparel,54.33,1,5,54.33,51.613499999999995
47050,2023-12-24,1731,North,Mid-Value,Apparel,31.43,4,5,125.72,119.434
47051,2023-06-30,5358,South,High-Value,Electronics,240.37,3,5,721.11,685.0545
47052,2023-06-12,5483,North,High-Value,Home & Kitchen,89.04,2,10,178.08,160.27200000000002
47053,2023-06-23,3250,North,High-Value,Home & Kitchen,68.85,3,0,206.54999999999998,206.54999999999998
47054,2023-11-16,1170,North,Low-Value,Home & Kitchen,81.64,4,5,326.56,310.23199999999997
47055,2023-04-23,5388,North,Low-Value,Beauty,41.14,5,15,205.7,174.845
47056,2023-05-20,1656,East,Low-Value,Electronics,281.92,3,5,845.76,803.472
47057,2023-05-15,3434,East,Low-Value,Electronics,237.14,5,5,1185.6999999999998,1126.4149999999997
47058,2023-08-16,3088,West,Mid-Value,Home & Kitchen,74.25,4,5,297.0,282.15
47059,2023-09-13,2075,South,Mid-Value,Home & Kitchen,76.18,3,10,228.54000000000002,205.68600000000004
47060,2023-06-25,5370,South,High-Value,Apparel,47.06,3,10,141.18,127.06200000000001
47061,2023-04-07,3285,West,Mid-Value,Apparel,31.23,2,5,62.46,59.336999999999996
47062,2023-09-09,2296,West,Low-Value,Electronics,227.21,4,0,908.84,908.84
47063,2023-04-11,3768,West,Mid-Value,Home & Kitchen,66.21,3,10,198.63,178.767
47064,2023-11-24,3183,West,Low-Value,Home & Kitchen,87.15,1,15,87.15,74.0775
47065,2023-08-16,2712,West,Mid-Value,Home & Kitchen,61.84,4,5,247.36,234.992
47066,2023-06-10,2930,North,High-Value,Home & Kitchen,73.13,1,5,73.13,69.47349999999999
47067,2023-03-27,4188,South,Mid-Value,Apparel,39.23,5,0,196.14999999999998,196.14999999999998
47068,2023-10-04,5970,East,Low-Value,Beauty,20.11,1,0,20.11,20.11
47069,2023-08-11,5256,South,Mid-Value,Electronics,194.87,4,20,779.48,623.5840000000001
47070,2023-11-19,4152,South,Low-Value,Home & Kitchen,83.01,3,10,249.03000000000003,224.12700000000004
47071,2023-09-15,2119,North,Low-Value,Home & Kitchen,82.55,4,5,330.2,313.69
47072,2023-10-16,3953,East,Low-Value,Apparel,39.48,1,0,39.48,39.48
47073,2023-02-03,1140,West,Mid-Value,Apparel,34.43,2,5,68.86,65.417
47074,2023-01-09,4778,North,Premium,Electronics,225.59,1,0,225.59,225.59
47075,2023-08-29,5540,North,Low-Value,Home & Kitchen,60.6,4,0,242.4,242.4
47076,2023-01-01,4406,North,Mid-Value,Apparel,41.03,1,15,41.03,34.8755
47077,2023-11-22,5126,West,Low-Value,Sports,51.66,5,0,258.29999999999995,258.29999999999995
47078,2023-11-19,1028,North,High-Value,Home & Kitchen,77.74,3,5,233.21999999999997,221.55899999999997
47079,2023-08-02,5491,South,Low-Value,Electronics,291.62,1,15,291.62,247.877
47080,2023-09-24,4137,West,Mid-Value,Apparel,39.85,2,5,79.7,75.715
47081,2023-06-04,2881,South,Mid-Value,Electronics,251.78,4,10,1007.12,906.408
47082,2023-12-16,5422,South,Low-Value,Home & Kitchen,68.55,1,0,68.55,68.55
47083,2023-01-14,5995,South,Low-Value,Sports,81.23,4,15,324.92,276.182
47084,2023-04-17,1572,West,High-Value,Beauty,36.73,1,10,36.73,33.056999999999995
47085,2023-09-12,5321,West,Mid-Value,Apparel,49.88,1,5,49.88,47.386
47086,2023-10-15,5694,North,High-Value,Electronics,266.63,1,0,266.63,266.63
47087,2023-03-30,3613,South,Mid-Value,Sports,55.61,2,5,111.22,105.65899999999999
47088,2023-10-20,5288,North,Low-Value,Electronics,213.0,2,10,426.0,383.40000000000003
47089,2023-06-18,2256,North,Low-Value,Beauty,29.93,5,10,149.65,134.685
47090,2023-11-09,1652,North,Low-Value,Apparel,48.79,2,5,97.58,92.701
47091,2023-04-08,1566,West,Mid-Value,Apparel,51.36,4,0,205.44,205.44
47092,2023-09-10,4467,West,Low-Value,Electronics,180.68,5,20,903.4000000000001,722.7200000000001
47093,2023-03-17,1376,East,Low-Value,Electronics,221.43,4,5,885.72,841.434
47094,2023-02-20,4556,West,Low-Value,Electronics,191.38,2,10,382.76,344.484
47095,2023-09-15,3571,West,High-Value,Home & Kitchen,48.62,4,15,194.48,165.308
47096,2023-09-06,2385,North,Low-Value,Home & Kitchen,74.95,2,10,149.9,134.91
47097,2023-04-18,2995,East,Low-Value,Home & Kitchen,92.03,5,5,460.15,437.1425
47098,2023-08-09,2128,West,Mid-Value,Electronics,168.45,3,10,505.34999999999997,454.815
47099,2023-12-10,4307,East,Low-Value,Beauty,18.29,1,5,18.29,17.3755
47100,2023-05-02,1452,West,Low-Value,Electronics,213.5,5,10,1067.5,960.75
47101,2023-07-03,3208,North,High-Value,Beauty,29.87,5,5,149.35,141.8825
47102,2023-03-18,1687,North,Mid-Value,Apparel,40.02,5,0,200.10000000000002,200.10000000000002
47103,2023-07-09,1940,South,Premium,Home & Kitchen,63.15,4,10,252.6,227.34
47104,2023-11-20,1366,North,Low-Value,Home & Kitchen,104.16,2,5,208.32,197.904
47105,2023-08-21,2077,West,Low-Value,Home & Kitchen,71.35,2,10,142.7,128.43
47106,2023-02-21,2652,East,Mid-Value,Home & Kitchen,93.98,4,0,375.92,375.92
47107,2023-09-28,3974,North,Mid-Value,Apparel,48.38,1,0,48.38,48.38
47108,2023-06-04,4308,North,High-Value,Home & Kitchen,78.36,2,10,156.72,141.048
47109,2023-01-07,3158,North,High-Value,Electronics,269.2,4,0,1076.8,1076.8
47110,2023-08-16,2591,North,Low-Value,Electronics,232.92,5,5,1164.6,1106.37
47111,2023-04-20,2936,North,Low-Value,Beauty,30.6,4,5,122.4,116.28
47112,2023-12-21,5423,East,Mid-Value,Home & Kitchen,54.71,3,0,164.13,164.13
47113,2023-12-30,4770,West,Low-Value,Apparel,23.36,5,10,116.8,105.12
47114,2023-09-02,4503,East,Low-Value,Beauty,46.98,2,0,93.96,93.96
47115,2023-08-19,5275,North,Low-Value,Beauty,41.72,2,5,83.44,79.268
47116,2023-04-22,2989,North,Low-Value,Home & Kitchen,85.82,1,0,85.82,85.82
47117,2023-01-26,5055,East,Low-Value,Sports,72.88,1,15,72.88,61.94799999999999
47118,2023-01-23,3431,North,Low-Value,Apparel,39.02,1,0,39.02,39.02
47119,2023-06-19,5502,North,Mid-Value,Apparel,45.8,5,5,229.0,217.54999999999998
47120,2023-04-26,3346,North,High-Value,Electronics,206.65,4,20,826.6,661.2800000000001
47121,2023-12-17,4432,East,Low-Value,Electronics,225.53,1,0,225.53,225.53
47122,2023-04-17,3211,East,Low-Value,Beauty,30.97,3,0,92.91,92.91
47123,2023-03-20,3193,East,Low-Value,Home & Kitchen,36.61,2,10,73.22,65.898
47124,2023-10-26,5706,South,Mid-Value,Apparel,58.48,3,0,175.44,175.44
47125,2023-11-02,2028,South,Low-Value,Home & Kitchen,68.71,4,10,274.84,247.356
47126,2023-05-18,2112,South,Mid-Value,Electronics,233.35,3,0,700.05,700.05
47127,2023-01-30,5802,West,Low-Value,Apparel,41.94,3,15,125.82,106.94699999999999
47128,2023-02-05,1084,South,Low-Value,Sports,56.08,1,0,56.08,56.08
47129,2023-07-10,3975,North,Low-Value,Apparel,28.32,3,5,84.96000000000001,80.712
47130,2023-11-14,1844,South,Low-Value,Home & Kitchen,51.65,4,0,206.6,206.6
47131,2023-05-22,4193,East,Low-Value,Electronics,270.38,2,5,540.76,513.722
47132,2023-01-07,3393,East,Low-Value,Apparel,46.25,2,0,92.5,92.5
47133,2023-05-17,5696,North,Low-Value,Apparel,35.13,3,5,105.39000000000001,100.1205
47134,2023-01-02,5053,North,Low-Value,Beauty,23.98,2,20,47.96,38.368
47135,2023-06-04,4200,South,Low-Value,Electronics,181.47,3,5,544.41,517.1895
47136,2023-06-23,5096,East,Low-Value,Apparel,33.77,3,0,101.31,101.31
47137,2023-09-24,3384,West,Premium,Electronics,246.54,2,5,493.08,468.426
47138,2023-01-26,4587,North,High-Value,Home & Kitchen,81.67,1,5,81.67,77.5865
47139,2023-06-25,3932,West,High-Value,Apparel,45.51,4,10,182.04,163.83599999999998
47140,2023-03-06,5045,North,Mid-Value,Electronics,241.79,5,0,1208.95,1208.95
47141,2023-06-20,5837,West,High-Value,Home & Kitchen,99.96,2,5,199.92,189.92399999999998
47142,2023-12-26,5002,South,High-Value,Home & Kitchen,61.38,3,0,184.14000000000001,184.14000000000001
47143,2023-09-28,5499,North,Low-Value,Apparel,33.37,2,10,66.74,60.065999999999995
47144,2023-11-05,2424,West,High-Value,Sports,78.83,5,20,394.15,315.32
47145,2023-01-15,3631,East,Mid-Value,Electronics,214.67,3,0,644.01,644.01
47146,2023-10-06,4732,North,Low-Value,Beauty,46.54,2,10,93.08,83.772
47147,2023-11-13,3959,East,Mid-Value,Home & Kitchen,70.45,2,15,140.9,119.765
47148,2023-09-02,3113,North,Mid-Value,Apparel,52.24,3,0,156.72,156.72
47149,2023-10-13,4661,West,Low-Value,Home & Kitchen,74.33,1,5,74.33,70.6135
47150,2023-01-18,4666,East,Mid-Value,Electronics,205.9,3,10,617.7,555.9300000000001
47151,2023-09-27,1974,West,Premium,Sports,54.5,1,5,54.5,51.775
47152,2023-11-02,3637,East,High-Value,Beauty,46.29,4,5,185.16,175.902
47153,2023-03-26,2541,South,Low-Value,Beauty,28.62,5,10,143.1,128.79
47154,2023-06-21,4269,East,High-Value,Sports,49.22,1,0,49.22,49.22
47155,2023-06-04,1065,North,Low-Value,Sports,60.21,3,5,180.63,171.5985
47156,2023-02-05,4555,East,Low-Value,Apparel,35.55,5,5,177.75,168.86249999999998
47157,2023-02-16,3581,North,Low-Value,Sports,74.93,2,10,149.86,134.87400000000002
47158,2023-04-20,4618,East,Low-Value,Beauty,26.36,5,0,131.8,131.8
47159,2023-02-09,1095,North,Mid-Value,Home & Kitchen,81.61,4,0,326.44,326.44
47160,2023-07-03,1701,North,Low-Value,Home & Kitchen,105.73,1,0,105.73,105.73
47161,2023-01-21,4111,North,High-Value,Home & Kitchen,89.12,1,15,89.12,75.752
47162,2023-01-05,1385,East,Low-Value,Home & Kitchen,87.74,2,0,175.48,175.48
47163,2023-08-18,2278,North,High-Value,Apparel,44.29,5,0,221.45,221.45
47164,2023-04-03,3867,North,Low-Value,Home & Kitchen,90.53,2,0,181.06,181.06
47165,2023-05-18,5609,South,Low-Value,Beauty,44.22,3,10,132.66,119.394
47166,2023-05-03,2351,South,Mid-Value,Sports,39.92,1,10,39.92,35.928000000000004
47167,2023-06-21,3704,West,Low-Value,Home & Kitchen,59.91,2,0,119.82,119.82
47168,2023-06-19,2541,North,High-Value,Sports,76.03,1,5,76.03,72.2285
47169,2023-02-18,3483,East,Mid-Value,Sports,88.42,2,0,176.84,176.84
47170,2023-01-01,5716,East,Mid-Value,Home & Kitchen,95.96,4,5,383.84,364.64799999999997
47171,2023-06-11,2087,South,Mid-Value,Apparel,60.77,3,0,182.31,182.31
47172,2023-07-26,4159,West,Mid-Value,Home & Kitchen,85.26,2,10,170.52,153.46800000000002
47173,2023-10-08,1242,East,Mid-Value,Sports,70.89,5,10,354.45,319.005
47174,2023-03-14,1706,West,Low-Value,Electronics,269.21,3,10,807.6299999999999,726.867
47175,2023-01-31,5696,West,Low-Value,Beauty,40.75,4,0,163.0,163.0
47176,2023-08-06,1430,West,Low-Value,Sports,85.59,3,0,256.77,256.77
47177,2023-11-26,5360,South,Mid-Value,Beauty,21.5,1,10,21.5,19.35
47178,2023-03-29,4384,North,High-Value,Sports,61.97,5,5,309.85,294.3575
47179,2023-02-01,4003,East,Low-Value,Beauty,34.93,5,5,174.65,165.9175
47180,2023-05-27,1246,South,High-Value,Sports,63.01,5,10,315.05,283.545
47181,2023-07-24,2046,South,Mid-Value,Sports,90.33,1,0,90.33,90.33
47182,2023-08-16,5804,North,Low-Value,Home & Kitchen,62.72,5,15,313.6,266.56
